INPUT:imageURL	OUTPUT:result1	OUTPUT:result2	OUTPUT:result3	OUTPUT:result4	OUTPUT:result5	GOLDEN:result1	GOLDEN:result2	GOLDEN:result3	GOLDEN:result4	GOLDEN:result5	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5df35ec4826102d013ba2	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5df35ec4826102d013ba2	000205242d--62a5dbbade37523b97d736ec	16ab33f521dc59c7492030eaaed49966	APPROVED	2022-06-12T12:42:29.466
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	0by8QdOo70	0c53D9Sf0c	0cK11yA70w	0CY1l03pqK	0d6gNfyh40	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891373/000205242d--62a5df3602bb63670e3b7fda	73408195-8385-41e4-a240-dc2f4d671d92	000205242d--62a5df3602bb63670e3b7fda	000205242d--62a5dbbade37523b97d736e3	a311d48ee766b6e696228ffe2b731f5e	APPROVED	2022-06-12T12:42:30.995
																			
https://drive.google.com/uc?export=view&id=1neaBYvjTBKg2WHJB1sS7a-BLTyl4xxDp{EOF}https://drive.google.com/uc?export=view&id=1CQB2k91SIpG_Kgr6pRlqp8x_i39VnBcc{EOF}https://drive.google.com/uc?export=view&id=1xmt7xGYupseo8bPAN-qAtivpQa9Wbfnq{EOF}https://drive.google.com/uc?export=view&id=1JQUNeQoMicVGZ7Y_OZ5SCO29X1-ILBlh{EOF}https://drive.google.com/uc?export=view&id=10CsCvoBZPrgo1O0vG5FW5WjeXPsrwJtA	0B404qrby1	00bAQwhAZU	0bCEoIc4y1	0by8Qd0o70	0c53D9Sf0c	0B404qrby1	00bAQwhAZU	0bCEolc4y1	0by8QdOo70	0c53D9Sf0c			https://toloka.yandex.ru/task/33891373/000205242d--62a5df36c6f5d259c5389bc9	c8c3be2d-5751-4656-b507-79b0fb4bbc47	000205242d--62a5df36c6f5d259c5389bc9	000205242d--62a5dbbade37523b97d736e2	69afce769e08ef37679ce563f2a931e0	APPROVED	2022-06-12T12:42:30.012
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	0ckiiya70w	0cy1i03pqk	0d6gnfyh40	00dgz69ms5	0gd01a02q0	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891373/000205242d--62a5df37111d247825e41d9c	73408195-8385-41e4-a240-dc2f4d671d92	000205242d--62a5df37111d247825e41d9c	000205242d--62a5dbbade37523b97d736e3	0f2fba11595daa9f94186728097e25b4	APPROVED	2022-06-12T12:42:31.670
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	Qkehqoabxbqps 	Bakqnrn4739 	Ha94ndh10	Dbqorb49q d	Vaiqbeb6	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891373/000205242d--62a5df37f47dc619006b143c	7ef010c3-e57d-43ac-88de-807eddca1903	000205242d--62a5df37f47dc619006b143c	000205242d--62a5dbbade37523b97d736e5	8e322931244ce1c629ade12c95183c7d	APPROVED	2022-06-12T12:42:31.775
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	0gWVgvWfy9	oh2QkCbd0R	0IMTk90xg4	0iop18n5tZ	0j1dZR2409	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891373/000205242d--62a5df3838b0a8100f39eedb	4ad8b4c4-127a-4775-bf6f-df71225bc366	000205242d--62a5df3838b0a8100f39eedb	000205242d--62a5dbbade37523b97d736e4	9fefc4d57d0a193348c80e55d443c032	APPROVED	2022-06-12T12:42:32.945
																			
https://drive.google.com/uc?export=view&id=1neaBYvjTBKg2WHJB1sS7a-BLTyl4xxDp{EOF}https://drive.google.com/uc?export=view&id=1CQB2k91SIpG_Kgr6pRlqp8x_i39VnBcc{EOF}https://drive.google.com/uc?export=view&id=1xmt7xGYupseo8bPAN-qAtivpQa9Wbfnq{EOF}https://drive.google.com/uc?export=view&id=1JQUNeQoMicVGZ7Y_OZ5SCO29X1-ILBlh{EOF}https://drive.google.com/uc?export=view&id=10CsCvoBZPrgo1O0vG5FW5WjeXPsrwJtA	S	T	I	O	N	0B404qrby1	00bAQwhAZU	0bCEolc4y1	0by8QdOo70	0c53D9Sf0c			https://toloka.yandex.ru/task/33891373/000205242d--62a5df3b16ae3d13395b0571	c8c3be2d-5751-4656-b507-79b0fb4bbc47	000205242d--62a5df3b16ae3d13395b0571	000205242d--62a5dbbade37523b97d736e2	c4f20a9a5c0c5422794a4d74f0478dc1	APPROVED	2022-06-12T12:42:35.422
																			
https://drive.google.com/uc?export=view&id=1ol8DyrurF5SEh_38gRdOMiMmgET8xpyK{EOF}https://drive.google.com/uc?export=view&id=1X1c60xZqvSrbOIYcI4V5fDzDcJN93UHG{EOF}https://drive.google.com/uc?export=view&id=1nOSFhbTufaPnmeXSvyBzxTBdzxyyBrOq{EOF}https://drive.google.com/uc?export=view&id=1ES6t-F8UuPhgG05DIYya1CpCE961IgqD{EOF}https://drive.google.com/uc?export=view&id=1U-6g5n8Bqv7xTHJBdTpwj3z7Gt4AQuMX	S	T	I	O	N	0JT6qL6t27	0Ju31bva56	0jv851hoBc	0jVBu682yx	0jvI44skq0			https://toloka.yandex.ru/task/33891373/000205242d--62a5df3b61497e119c6536c9	a4dfc802-78e5-4291-8e7e-4110cbc91eb2	000205242d--62a5df3b61497e119c6536c9	000205242d--62a5dbbade37523b97d736e6	632b77f6fa68fc90a99632c478956ee1	APPROVED	2022-06-12T12:42:35.875
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	0a2gpkf628	0a2gpkf628	0a2gpkf628	0a2gpkf628	0a2gpkf628	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891373/000205242d--62a5df3bec4826102d013bee	5af0a824-9985-4615-92a2-211cf2c43b48	000205242d--62a5df3bec4826102d013bee	000205242d--62a5dbbade37523b97d736e0	7c385088711dabc280549952072c4f52	APPROVED	2022-06-12T12:42:35.521
																			
Effort: How hard did you have to work (mentally and physically) to accomplish your level of performance?{EOF}Frustration Level How irritated, stressed, and annoyed versus content, relaxed, and complacent did you feel during the task?{EOF} Please give your username or toloka id(if you know){EOF}You can vote on the best avatar by typing the number for example 1{EOF} Congratulation, you have finished all the questionnaire,You can click on submit to finish the questionnaire	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5df3f6c08bd0cc607bdc4	76afc1e1-78fb-4ed5-8b99-99a4df7f6a16	000205242d--62a5df3f6c08bd0cc607bdc4	000205242d--62a5dbbade37523b97d736ee	b06edd7a76d229d59b973d2fbbb4556a	APPROVED	2022-06-12T12:42:39.551
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5df3fda9c6a5d5a459883	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5df3fda9c6a5d5a459883	000205242d--62a5dbbade37523b97d736ec	6309a58e8603aca84a77315b7fb01da0	APPROVED	2022-06-12T12:42:39.374
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	S	T	I	O	N	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891373/000205242d--62a5df40521e6373d2a8340d	5af0a824-9985-4615-92a2-211cf2c43b48	000205242d--62a5df40521e6373d2a8340d	000205242d--62a5dbbade37523b97d736e0	bd9ffbb34838f6c9996377f280fed1ef	APPROVED	2022-06-12T12:42:40.727
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	S	T	I	O	N								https://toloka.yandex.ru/task/33891373/000205242d--62a5df408c7e6168a9d7ddd5	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5df408c7e6168a9d7ddd5	000205242d--62a5dbbade37523b97d736ec	702d0d8bdde69291b171d47c0d7de289	APPROVED	2022-06-12T12:42:40.814
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	S	T	I	O	N	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891373/000205242d--62a5df41305db237b23931ac	722fa609-41f0-417f-855a-c5fbcdb141d9	000205242d--62a5df41305db237b23931ac	000205242d--62a5dbbade37523b97d736e1	14772cda789b135f3eee0496bba53d55	APPROVED	2022-06-12T12:42:41.047
																			
Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Performance or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Effort or Mental Demand{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Temporal Demand or Frustration{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Physical Demand or Performance{EOF}Type the factor below that represents the more important contributor to workload for the specific task that you recently perform:Mental Demand or Performance	0a4Ux7rMzN	0a4z1M65Zr	0AUR86r611	00AQ59v0x5	0AX6rxbzIw								https://toloka.yandex.ru/task/33891373/000205242d--62a5df41305db237b23931b0	a09c8ed7-83f8-4408-9893-c745841ae476	000205242d--62a5df41305db237b23931b0	000205242d--62a5dbbade37523b97d736ec	29a53386c66fca85be35acca9bc636e0	APPROVED	2022-06-12T12:42:41.103
																			
https://drive.google.com/uc?export=view&id=1fok_yL3IrWYFMq8Wz-1-6ogHsFLk-9Br{EOF}https://drive.google.com/uc?export=view&id=1kJ4VGVfL3f_VWE6Il9_yvBToztEo1T-b{EOF}https://drive.google.com/uc?export=view&id=1huKRhq6ED8uOZg_MHtCAhLdSdb2iL9pS{EOF}https://drive.google.com/uc?export=view&id=1pkog2M2xw1QuetADrALFGdMls_9FX8h5{EOF}https://drive.google.com/uc?export=view&id=1hhQsGnkKn8eEXVCSPa0KTqMvSpixO0Jt	S	T	I	O	N	0lR2n35GR9	0lRUM9F7U5	0LsGzdTbV1	0LuR8mh15a	0mBFSN9jKR			https://toloka.yandex.ru/task/33891373/000205242d--62a5df42059cac0e936ea72a	a5bce7f1-c7ae-45f8-86cc-c19b2cae7880	000205242d--62a5df42059cac0e936ea72a	000205242d--62a5dbbade37523b97d736e9	5f214af15a8e8b701db29edae015e2b2	APPROVED	2022-06-12T12:42:42.286
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	S	T	I	O	N	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891373/000205242d--62a5df4250575e7a541795e0	5af0a824-9985-4615-92a2-211cf2c43b48	000205242d--62a5df4250575e7a541795e0	000205242d--62a5dbbade37523b97d736e0	6cca871c6e15e2776f7000a5a5ee7bfd	APPROVED	2022-06-12T12:42:42.098
																			
https://drive.google.com/uc?export=view&id=1E-NiaZvEQCyTh9ywSldt6fl1aJPcznyH{EOF}https://drive.google.com/uc?export=view&id=1LcWbkPqBFTf0_uiBpLS-J6iDDNkpk6i_{EOF}https://drive.google.com/uc?export=view&id=1BW6WxccFm5rD0humzcOTo3-CbRV95FGK{EOF}https://drive.google.com/uc?export=view&id=1w-5voNIElXsOLVilexPk0bam5ytX5gDk{EOF}https://drive.google.com/uc?export=view&id=11K7VM_-HbbzGNnHshgspdW-WxZOt7y2-	S	T	I	O	N	0a2GPKF628	0A3A28oY8H	0a4Ovs8789	0a4UX7rMzN	0a4z1M65Zr			https://toloka.yandex.ru/task/33891373/000205242d--62a5df42f82b486934abdc71	5af0a824-9985-4615-92a2-211cf2c43b48	000205242d--62a5df42f82b486934abdc71	000205242d--62a5dbbade37523b97d736e0	5415dd875de9e86bfd86f488c21ae1bb	APPROVED	2022-06-12T12:42:42.693
																			
https://drive.google.com/uc?export=view&id=1neaBYvjTBKg2WHJB1sS7a-BLTyl4xxDp{EOF}https://drive.google.com/uc?export=view&id=1CQB2k91SIpG_Kgr6pRlqp8x_i39VnBcc{EOF}https://drive.google.com/uc?export=view&id=1xmt7xGYupseo8bPAN-qAtivpQa9Wbfnq{EOF}https://drive.google.com/uc?export=view&id=1JQUNeQoMicVGZ7Y_OZ5SCO29X1-ILBlh{EOF}https://drive.google.com/uc?export=view&id=10CsCvoBZPrgo1O0vG5FW5WjeXPsrwJtA	0AIR86r61l	0AIR86r61l	0AX6rxbz1w	0AYQnLMz0t	0B1bj4RNvn	0B404qrby1	00bAQwhAZU	0bCEolc4y1	0by8QdOo70	0c53D9Sf0c			https://toloka.yandex.ru/task/33891373/000205242d--62a5df46cf786816578d8873	c8c3be2d-5751-4656-b507-79b0fb4bbc47	000205242d--62a5df46cf786816578d8873	000205242d--62a5dbbade37523b97d736e2	741b1152da164c1d80db0a65bba9452d	APPROVED	2022-06-12T12:42:46.002
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	S	T	I	O	N	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891373/000205242d--62a5df46da9c6a5d5a45993d	722fa609-41f0-417f-855a-c5fbcdb141d9	000205242d--62a5df46da9c6a5d5a45993d	000205242d--62a5dbbade37523b97d736e1	2de6b7b114209a3135340b205d949091	APPROVED	2022-06-12T12:42:46.888
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	0A1R86r611	00AQ59V0x5	0AX6rxbx1w	0AYQnLMz0t	0B1bj4RNvn	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891373/000205242d--62a5df49059cac0e936ea787	722fa609-41f0-417f-855a-c5fbcdb141d9	000205242d--62a5df49059cac0e936ea787	000205242d--62a5dbbade37523b97d736e1	d66f34695ee62b18fc44d2d651feeb95	APPROVED	2022-06-12T12:42:49.385
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	S	T	I	O	N	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891373/000205242d--62a5df4b61497e119c653741	7ef010c3-e57d-43ac-88de-807eddca1903	000205242d--62a5df4b61497e119c653741	000205242d--62a5dbbade37523b97d736e5	9deb12ef4cb08f2c572279ce22a141a4	APPROVED	2022-06-12T12:42:51.197
																			
https://drive.google.com/uc?export=view&id=1nWXm690p-2LnvzEZ_iYSnwPs-7TXsE8C{EOF}https://drive.google.com/uc?export=view&id=1G-dOsHYArcHWUtMjFRc2qxIDH6kcywtI{EOF}https://drive.google.com/uc?export=view&id=17VC1sbz7KRPTlE9MCllILz9pI-oogudS{EOF}https://drive.google.com/uc?export=view&id=1aYX8ft8fxqc2GaG9220SAS0GPOb_tkss{EOF}https://drive.google.com/uc?export=view&id=1ZFMQR7x9i3eQkrgTJkHwrt4TkdcG58LG	0J3M1Mi8BH	0j3Mc8q04P	0j7RZ1U8XA	0j734LNAeU	0j5719D6Kk	0J3M1Mi8BH	0j3Mc8qu4P	0j7R2IU8XA	0j734LNAeU	0j5719D6Kk			https://toloka.yandex.ru/task/33891373/000205242d--62a5df4c1f3bd04c694e0495	7ef010c3-e57d-43ac-88de-807eddca1903	000205242d--62a5df4c1f3bd04c694e0495	000205242d--62a5dbbade37523b97d736e5	6d3a848a22863f0ff96c99b01e9d12e7	APPROVED	2022-06-12T12:42:52.151
																			
https://drive.google.com/uc?export=view&id=1UiJVKW6eKaJvBbw70AibxhEPbYasHtIj{EOF}https://drive.google.com/uc?export=view&id=1m-U_S4vUUJLxVLJwLYWW-4vOCp_v-74o{EOF}https://drive.google.com/uc?export=view&id=1J9ROA2nBofJtNiB_-szbNOk-RlhLePbb{EOF}https://drive.google.com/uc?export=view&id=1gaHo_tcuJejBDii1s570BfU3gXMMhQUV{EOF}https://drive.google.com/uc?export=view&id=113j2K3coaZ14aWbTWNXzwNBCNDeCzjCw	0A1R86r611	00AQ59V0X5	0AX6rxbz1w	0AYQnLM10L	0B1b14RNvn	0AIR86r61l	00AQ59V0x5	0AX6rxbzlw	0AYQnLMz0t	0B1bj4RNvn			https://toloka.yandex.ru/task/33891373/000205242d--62a5df50037a7855451f0e1b	722fa609-41f0-417f-855a-c5fbcdb141d9	000205242d--62a5df50037a7855451f0e1b	000205242d--62a5dbbade37523b97d736e1	3456e333153cb57cd5419dac5042a212	APPROVED	2022-06-12T12:42:56.312
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	0gWV9vWfy9	0h2aQkCbd0R	01MTk90zgf	0iop18n5tz	0j1dZR2409	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891373/000205242d--62a5df527381995fb9866b6b	4ad8b4c4-127a-4775-bf6f-df71225bc366	000205242d--62a5df527381995fb9866b6b	000205242d--62a5dbbade37523b97d736e4	995f449f6122bfd756117331ff1b3b90	APPROVED	2022-06-12T12:42:58.442
																			
https://drive.google.com/uc?export=view&id=1Cep2X2mk14EAFZBLFcPCIYzZDzrcKZB5{EOF}https://drive.google.com/uc?export=view&id=1OiP6SqQRfK139Yf-aAHrdnyoATC9k8eW{EOF}https://drive.google.com/uc?export=view&id=1HmRV61LSGyLz3G2B95cBgRLG7okKoqJi{EOF}https://drive.google.com/uc?export=view&id=1Xy7GQsaTHtfFr6J4fRPdKZr7p9jxumsa{EOF}https://drive.google.com/uc?export=view&id=1y7EuaueL0Zdqkr6b8BHxBSPXrLOC1Zld	S	T	I	O	N	0cKI1yA70w	0CY1l03pqK	0d6gNfyh40	00dGz69mS5	0Gd01A02q0			https://toloka.yandex.ru/task/33891373/000205242d--62a5df53111d247825e41ed1	73408195-8385-41e4-a240-dc2f4d671d92	000205242d--62a5df53111d247825e41ed1	000205242d--62a5dbbade37523b97d736e3	4a9d776ef478528f728c03080515cebf	APPROVED	2022-06-12T12:42:59.030
																			
https://drive.google.com/uc?export=view&id=1ol8DyrurF5SEh_38gRdOMiMmgET8xpyK{EOF}https://drive.google.com/uc?export=view&id=1X1c60xZqvSrbOIYcI4V5fDzDcJN93UHG{EOF}https://drive.google.com/uc?export=view&id=1nOSFhbTufaPnmeXSvyBzxTBdzxyyBrOq{EOF}https://drive.google.com/uc?export=view&id=1ES6t-F8UuPhgG05DIYya1CpCE961IgqD{EOF}https://drive.google.com/uc?export=view&id=1U-6g5n8Bqv7xTHJBdTpwj3z7Gt4AQuMX	Ok, it's not funny. Where is the picture?	No	No	No	No	0JT6qL6t27	0Ju31bva56	0jv851hoBc	0jVBu682yx	0jvI44skq0			https://toloka.yandex.ru/task/33891373/000205242d--62a5df53552bd048516dd06e	a4dfc802-78e5-4291-8e7e-4110cbc91eb2	000205242d--62a5df53552bd048516dd06e	000205242d--62a5dbbade37523b97d736e6	783ff358bbd1ddbf7307012298ce7fde	APPROVED	2022-06-12T12:42:59.962
																			
https://drive.google.com/uc?export=view&id=1AIJq0HzrMSvLka8atEL3347K9L1lyzLF{EOF}https://drive.google.com/uc?export=view&id=1dDhHW2BnWril_qixTB0YK76yHk4DRr7i{EOF}https://drive.google.com/uc?export=view&id=1sE_nbXjCB3ddAfNiUS_JA5OWSY1GaOIP{EOF}https://drive.google.com/uc?export=view&id=1l9s_zolN6zv6HEM-5nledrMj-_cGdaLd{EOF}https://drive.google.com/uc?export=view&id=1g5pmtDv8VEhvVQJ7nxYCY4KKWXQaJGu3	0gWV9vWfy9	0h2QkCbd0R	01MTk9Oz94	Oiop18n5tZ	0j1dZR24a09	0gWV9vWfy9	0h2QkCbd0R	0IMTk9Ozg4	0iop18n5tZ	0j1dZR2409			https://toloka.yandex.ru/task/33891373/000205242d--62a5df53cd14e60843e0d738	4ad8b4c4-127a-4775-bf6f-df71225bc366	000205242d--62a5df53cd14e60843e0d738	000205242d--62a5dbbade37523b97d736e4	545a851f04f90c8f8b765b567b00ef32	APPROVED	2022-06-12T12:42:59.145
																			
